Entity,Code,Year,"Yield"
Lower-middle-income countries,,1995,0.5390315055847168
Lower-middle-income countries,,1996,0.5800426006317139
Lower-middle-income countries,,1997,0.6005859971046448
Lower-middle-income countries,,1998,0.6050883531570435
Lower-middle-income countries,,1999,0.6713148951530457
Lower-middle-income countries,,2000,0.6763095855712891
Lower-middle-income countries,,2001,0.6881809830665588
Lower-middle-income countries,,2002,0.6600852012634277
Lower-middle-income countries,,2003,0.6671509146690369
Lower-middle-income countries,,2004,0.6400997042655945
Lower-middle-income countries,,2005,0.6574108004570007
Lower-middle-income countries,,2006,0.6602864861488342
Lower-middle-income countries,,2007,0.7429440021514893
Lower-middle-income countries,,2008,0.714564323425293
Lower-middle-income countries,,2009,0.7049758434295654
Lower-middle-income countries,,2010,0.7291483283042908
Lower-middle-income countries,,2011,0.8463656306266785
Lower-middle-income countries,,2012,0.7890098094940186
Lower-middle-income countries,,2013,0.7621983289718628
Lower-middle-income countries,,2014,0.7767834663391113
Lower-middle-income countries,,2015,0.7548543214797974
Lower-middle-income countries,,2016,0.7822268605232239
Lower-middle-income countries,,2017,0.920519232749939
Lower-middle-income countries,,2018,0.9087908267974854
Lower-middle-income countries,,2019,0.8597181439399719
Lower-middle-income countries,,2020,0.8627970218658447
Madagascar,MDG,1961,0.33329999446868896
Madagascar,MDG,1962,0.438400000333786
Madagascar,MDG,1963,0.3625999987125397
Madagascar,MDG,1964,0.40629997849464417
Madagascar,MDG,1965,0.3725000023841858
Madagascar,MDG,1966,0.4009999930858612
Madagascar,MDG,1967,0.40549999475479126
Madagascar,MDG,1968,0.39139997959136963
Madagascar,MDG,1969,0.3520999848842621
Madagascar,MDG,1970,0.3628999888896942
Madagascar,MDG,1971,0.3328000009059906
Madagascar,MDG,1972,0.396699994802475
Madagascar,MDG,1973,0.37070000171661377
Madagascar,MDG,1974,0.38019999861717224
Madagascar,MDG,1975,0.3959999978542328
Madagascar,MDG,1976,0.3823999762535095
Madagascar,MDG,1977,0.4601999819278717
Madagascar,MDG,1978,0.37689998745918274
Madagascar,MDG,1979,0.37869998812675476
Madagascar,MDG,1980,0.36820000410079956
Madagascar,MDG,1981,0.38349997997283936
Madagascar,MDG,1982,0.3700000047683716
Madagascar,MDG,1983,0.3625999987125397
Madagascar,MDG,1984,0.36489999294281006
Madagascar,MDG,1985,0.35169997811317444
Madagascar,MDG,1986,0.3668999969959259
Madagascar,MDG,1987,0.3604999780654907
Madagascar,MDG,1988,0.37109997868537903
Madagascar,MDG,1989,0.38169997930526733
Madagascar,MDG,1990,0.35359999537467957
Madagascar,MDG,1991,0.38119998574256897
Madagascar,MDG,1992,0.36980000138282776
Madagascar,MDG,1993,0.3700000047683716
Madagascar,MDG,1994,0.41669997572898865
Madagascar,MDG,1995,0.35420000553131104
Madagascar,MDG,1996,0.3522999882698059
Madagascar,MDG,1997,0.2865000069141388
Madagascar,MDG,1998,0.3109000027179718
Madagascar,MDG,1999,0.3366999924182892
Madagascar,MDG,2000,0.30059999227523804
Madagascar,MDG,2001,0.3337000012397766
Madagascar,MDG,2002,0.31790000200271606
Madagascar,MDG,2003,0.36309999227523804
Madagascar,MDG,2004,0.3497999906539917
Madagascar,MDG,2005,0.48249998688697815
Madagascar,MDG,2006,0.5354999899864197
Madagascar,MDG,2007,0.5055999755859375
Madagascar,MDG,2008,0.4829999804496765
Madagascar,MDG,2009,0.4830999970436096
Madagascar,MDG,2010,0.4909999966621399
Madagascar,MDG,2011,0.5060999989509583
Madagascar,MDG,2012,0.5221999883651733
Madagascar,MDG,2013,0.5335000157356262
Madagascar,MDG,2014,0.5361999869346619
Madagascar,MDG,2015,0.5460999608039856
Madagascar,MDG,2016,0.5424000024795532
Madagascar,MDG,2017,0.5472999811172485
Madagascar,MDG,2018,0.5509999990463257
Madagascar,MDG,2019,0.555400013923645
Madagascar,MDG,2020,0.5598999857902527
Malawi,MWI,1961,0.41749998927116394
Malawi,MWI,1962,0.4949999749660492
Malawi,MWI,1963,0.4599999785423279
Malawi,MWI,1964,0.4432999789714813
Malawi,MWI,1965,0.42669999599456787
Malawi,MWI,1966,0.41499999165534973
Malawi,MWI,1967,0.3774999976158142
Malawi,MWI,1968,0.36249998211860657
Malawi,MWI,1969,0.23189999163150787
Malawi,MWI,1970,0.3756999969482422
Malawi,MWI,1971,0.3824999928474426
Malawi,MWI,1972,0.2459999918937683
Malawi,MWI,1973,0.4675000011920929
Malawi,MWI,1974,0.5681999921798706
Malawi,MWI,1975,0.8883999586105347
Malawi,MWI,1976,0.6768999695777893
Malawi,MWI,1977,0.6768999695777893
Malawi,MWI,1978,0.6428999900817871
Malawi,MWI,1979,0.6428999900817871
Malawi,MWI,1980,0.666700005531311
Malawi,MWI,1981,0.666700005531311
Malawi,MWI,1982,0.6800000071525574
Malawi,MWI,1983,0.7124999761581421
Malawi,MWI,1984,0.9299999475479126
Malawi,MWI,1985,1.159999966621399
Malawi,MWI,1986,1.1538000106811523
Malawi,MWI,1987,1.2415000200271606
Malawi,MWI,1988,1.0285999774932861
Malawi,MWI,1989,1.4426000118255615
Malawi,MWI,1990,1.4045000076293945
Malawi,MWI,1991,1.4706000089645386
Malawi,MWI,1992,1.5691999197006226
Malawi,MWI,1993,1.2599999904632568
Malawi,MWI,1994,1.2599999904632568
Malawi,MWI,1995,1.253999948501587
Malawi,MWI,1996,1.2300000190734863
Malawi,MWI,1997,1.230299949645996
Malawi,MWI,1998,1.1999999284744263
Malawi,MWI,1999,1.1799999475479126
Malawi,MWI,2000,1.0864999294281006
Malawi,MWI,2001,0.9599999785423279
Malawi,MWI,2002,0.9214999675750732
Malawi,MWI,2003,1.0382000207901
Malawi,MWI,2004,0.6973999738693237
Malawi,MWI,2005,0.7872999906539917
Malawi,MWI,2006,0.9957000017166138
Malawi,MWI,2007,0.9352999925613403
Malawi,MWI,2008,0.863099992275238
Malawi,MWI,2009,1.8366999626159668
Malawi,MWI,2010,1.4735000133514404
Malawi,MWI,2011,1.427799940109253
Malawi,MWI,2012,1.4573999643325806
Malawi,MWI,2013,1.4631999731063843
Malawi,MWI,2014,1.5180999040603638
Malawi,MWI,2015,1.6826999187469482
Malawi,MWI,2016,1.6826999187469482
Malawi,MWI,2017,1.8765000104904175
Malawi,MWI,2018,2.3344998359680176
Malawi,MWI,2019,2.1631999015808105
Malawi,MWI,2020,2.062299966812134
Malaysia,MYS,1961,0.3391000032424927
Malaysia,MYS,1962,0.3369999825954437
Malaysia,MYS,1963,0.3763999938964844
Malaysia,MYS,1964,0.40199998021125793
Malaysia,MYS,1965,0.4090999960899353
Malaysia,MYS,1966,0.40469998121261597
Malaysia,MYS,1967,0.4023999869823456
Malaysia,MYS,1968,0.4235000014305115
Malaysia,MYS,1969,0.3978999853134155
Malaysia,MYS,1970,0.3596999943256378
Malaysia,MYS,1971,0.4023999869823456
Malaysia,MYS,1972,0.3499999940395355
Malaysia,MYS,1973,0.37849998474121094
Malaysia,MYS,1974,0.367499977350235
Malaysia,MYS,1975,0.38999998569488525
Malaysia,MYS,1976,0.36820000410079956
Malaysia,MYS,1977,0.40149998664855957
Malaysia,MYS,1978,0.39649999141693115
Malaysia,MYS,1979,0.37939998507499695
Malaysia,MYS,1980,0.7163000106811523
Malaysia,MYS,1981,0.7303000092506409
Malaysia,MYS,1982,0.7651000022888184
Malaysia,MYS,1983,0.7938999533653259
Malaysia,MYS,1984,0.8698999881744385
Malaysia,MYS,1985,0.8073999881744385
Malaysia,MYS,1986,0.7487999796867371
Malaysia,MYS,1987,0.724399983882904
Malaysia,MYS,1988,0.6384999752044678
Malaysia,MYS,1989,0.482699990272522
Malaysia,MYS,1990,0.5507999658584595
Malaysia,MYS,1991,0.5587999820709229
Malaysia,MYS,1992,0.6207000017166138
Malaysia,MYS,1993,0.7579999566078186
Malaysia,MYS,1994,0.7577999830245972
Malaysia,MYS,1995,0.7574999928474426
Malaysia,MYS,1996,0.9911999702453613
Malaysia,MYS,1997,1.100000023841858
Malaysia,MYS,1998,1.1995999813079834
Malaysia,MYS,1999,1.305999994277954
Malaysia,MYS,2000,1.4160999059677124
Malaysia,MYS,2001,1.5245000123977661
Malaysia,MYS,2002,1.705899953842163
Malaysia,MYS,2003,1.828399896621704
Malaysia,MYS,2004,2.1071999073028564
Malaysia,MYS,2005,2.2158000469207764
Malaysia,MYS,2006,2.327699899673462
Malaysia,MYS,2007,2.4315998554229736
Malaysia,MYS,2008,2.5444998741149902
Malaysia,MYS,2009,2.6564998626708984
Malaysia,MYS,2010,3.0929999351501465
Malaysia,MYS,2011,2.9301998615264893
Malaysia,MYS,2012,2.4378998279571533
Malaysia,MYS,2013,3.915799856185913
Malaysia,MYS,2014,2.199399948120117
Malaysia,MYS,2015,3.000499963760376
Malaysia,MYS,2016,3.5319998264312744
Malaysia,MYS,2017,3.906099796295166
Malaysia,MYS,2018,2.2809998989105225
Malaysia,MYS,2019,2.25819993019104
Malaysia,MYS,2020,2.722100019454956
Martinique,MTQ,1961,1.5999999046325684
Martinique,MTQ,1962,1.5999999046325684
Martinique,MTQ,1963,1.5999999046325684
Martinique,MTQ,1964,1.5999999046325684
Martinique,MTQ,1965,1.5999999046325684
Martinique,MTQ,1966,1.5999999046325684
Martinique,MTQ,1967,2
Martinique,MTQ,1968,2.0869998931884766
Martinique,MTQ,1969,2.142899990081787
Martinique,MTQ,1970,2.142899990081787
Martinique,MTQ,1971,2.142899990081787
Martinique,MTQ,1972,2
Martinique,MTQ,1973,2.3076999187469482
Martinique,MTQ,1974,2.3076999187469482
Martinique,MTQ,1991,2.5
Martinique,MTQ,1992,2.5
Martinique,MTQ,1993,2.5
Martinique,MTQ,1994,2.5
Martinique,MTQ,1995,2.5
Martinique,MTQ,1996,2.5
Martinique,MTQ,1997,2.5
Martinique,MTQ,1998,2.5
Martinique,MTQ,1999,2.411799907684326
Martinique,MTQ,2000,2.5
Martinique,MTQ,2001,2.3529000282287598
Martinique,MTQ,2002,2.3125
Martinique,MTQ,2003,2.1875
Martinique,MTQ,2004,2.176499843597412
Martinique,MTQ,2005,2.0625
Martinique,MTQ,2006,1.875
Mauritius,MUS,1987,13.33329963684082
Mauritius,MUS,1988,13.33329963684082
Mauritius,MUS,1989,12.5
Melanesia,OWID_MNS,1961,0.435699999332428
Melanesia,OWID_MNS,1962,0.5661999583244324
Melanesia,OWID_MNS,1963,0.6225000023841858
Melanesia,OWID_MNS,1964,0.7030999660491943
Melanesia,OWID_MNS,1965,0.7530999779701233
Melanesia,OWID_MNS,1966,0.7829999923706055
Melanesia,OWID_MNS,1967,0.8483999967575073
Melanesia,OWID_MNS,1968,0.7160999774932861
Melanesia,OWID_MNS,1969,0.988599956035614
Melanesia,OWID_MNS,1970,1.0577999353408813
Melanesia,OWID_MNS,1971,1.0499999523162842
Melanesia,OWID_MNS,1972,1.0572999715805054
Melanesia,OWID_MNS,1973,1.2120000123977661
Melanesia,OWID_MNS,1974,1.1089999675750732
Melanesia,OWID_MNS,1975,1.1822999715805054
Melanesia,OWID_MNS,1976,1.0126999616622925
Melanesia,OWID_MNS,1977,0.8955000042915344
Melanesia,OWID_MNS,1978,1.049899935722351
Melanesia,OWID_MNS,1979,1.1548999547958374
Melanesia,OWID_MNS,1980,1.2753000259399414
Melanesia,OWID_MNS,1981,1.1598999500274658
Melanesia,OWID_MNS,1982,0.9335999488830566
Melanesia,OWID_MNS,1983,1.1958999633789062
Melanesia,OWID_MNS,1984,0.9505999684333801
Melanesia,OWID_MNS,1985,1.2020000219345093
Melanesia,OWID_MNS,1986,0.9485999941825867
Melanesia,OWID_MNS,1987,1.455199956893921
Melanesia,OWID_MNS,1988,1.5187000036239624
Melanesia,OWID_MNS,1989,1.5809999704360962
Melanesia,OWID_MNS,1990,1.0656999349594116
Melanesia,OWID_MNS,1991,0.8470999598503113
Melanesia,OWID_MNS,1992,1.0864999294281006
Melanesia,OWID_MNS,1993,1.0830999612808228
Melanesia,OWID_MNS,1994,1.3593000173568726
Melanesia,OWID_MNS,1995,1.1835999488830566
Melanesia,OWID_MNS,1996,1.1167999505996704
Melanesia,OWID_MNS,1997,0.7404999732971191
Melanesia,OWID_MNS,1998,0.9899999499320984
Melanesia,OWID_MNS,1999,0.9514999985694885
Melanesia,OWID_MNS,2000,1.0140999555587769
Melanesia,OWID_MNS,2001,0.9596999883651733
Melanesia,OWID_MNS,2002,0.9268999695777893
Melanesia,OWID_MNS,2003,0.9878000020980835
Melanesia,OWID_MNS,2004,1.0364999771118164
Melanesia,OWID_MNS,2005,1.1672999858856201
Melanesia,OWID_MNS,2006,0.9280999898910522
Melanesia,OWID_MNS,2007,1.0532000064849854
Melanesia,OWID_MNS,2008,1.1169999837875366
Melanesia,OWID_MNS,2009,1.0936999320983887
Melanesia,OWID_MNS,2010,1.0540999174118042
Melanesia,OWID_MNS,2011,1.0562999248504639
Melanesia,OWID_MNS,2012,1.0644999742507935
Melanesia,OWID_MNS,2013,1.069000005722046
Melanesia,OWID_MNS,2014,1.0579999685287476
Melanesia,OWID_MNS,2015,1.0568000078201294
Melanesia,OWID_MNS,2016,1.0546000003814697
Melanesia,OWID_MNS,2017,1.0562999248504639
Melanesia,OWID_MNS,2018,1.0583000183105469
Melanesia,OWID_MNS,2019,1.059499979019165
Melanesia,OWID_MNS,2020,1.0606999397277832
Mexico,MEX,1961,0.41200000047683716
Mexico,MEX,1962,0.444599986076355
Mexico,MEX,1963,0.4245999753475189
Mexico,MEX,1964,0.4477999806404114
Mexico,MEX,1965,0.46320000290870667
Mexico,MEX,1966,0.5169999599456787
Mexico,MEX,1967,0.5791000127792358
Mexico,MEX,1968,0.5544999837875366
Mexico,MEX,1969,0.5608999729156494
Mexico,MEX,1970,0.5638999938964844
Mexico,MEX,1971,0.4925999939441681
Mexico,MEX,1972,0.5440999865531921
Mexico,MEX,1973,0.5856999754905701
Mexico,MEX,1974,0.5911999940872192
Mexico,MEX,1975,0.6110999584197998
Mexico,MEX,1976,0.5730999708175659
Mexico,MEX,1977,0.4673999845981598
Mexico,MEX,1978,0.6140999794006348
Mexico,MEX,1979,0.545199990272522
Mexico,MEX,1980,0.4626999795436859
Mexico,MEX,1981,0.5288000106811523
Mexico,MEX,1982,0.4765999913215637
Mexico,MEX,1983,0.5533999800682068
Mexico,MEX,1984,0.4652999937534332
Mexico,MEX,1985,0.5092999935150146
Mexico,MEX,1986,0.5866000056266785
Mexico,MEX,1987,0.5339999794960022
Mexico,MEX,1988,0.6055999994277954
Mexico,MEX,1989,0.5065000057220459
Mexico,MEX,1990,0.7493000030517578
Mexico,MEX,1991,0.5196999907493591
Mexico,MEX,1992,0.5241000056266785
Mexico,MEX,1993,0.48099997639656067
Mexico,MEX,1994,0.4377000033855438
Mexico,MEX,1995,0.44759997725486755
Mexico,MEX,1996,0.5019999742507935
Mexico,MEX,1997,0.5335999727249146
Mexico,MEX,1998,0.4083999991416931
Mexico,MEX,1999,0.4179999828338623
Mexico,MEX,2000,0.4821999967098236
Mexico,MEX,2001,0.40539997816085815
Mexico,MEX,2002,0.43199998140335083
Mexico,MEX,2003,0.41849997639656067
Mexico,MEX,2004,0.4107999801635742
Mexico,MEX,2005,0.3861999809741974
Mexico,MEX,2006,0.36629998683929443
Mexico,MEX,2007,0.34790000319480896
Mexico,MEX,2008,0.33959999680519104
Mexico,MEX,2009,0.34540000557899475
Mexico,MEX,2010,0.33079999685287476
Mexico,MEX,2011,0.34450000524520874
Mexico,MEX,2012,0.3540000021457672
Mexico,MEX,2013,0.33079999685287476
Mexico,MEX,2014,0.30699998140335083
Mexico,MEX,2015,0.284199982881546
Mexico,MEX,2016,0.23499999940395355
Mexico,MEX,2017,0.24079999327659607
Mexico,MEX,2018,0.2513999938964844
Mexico,MEX,2019,0.26330000162124634
Mexico,MEX,2020,0.2759999930858612
Middle Africa (FAO),,1961,0.41589999198913574
Middle Africa (FAO),,1962,0.37529999017715454
Middle Africa (FAO),,1963,0.3520999848842621
Middle Africa (FAO),,1964,0.3788999915122986
Middle Africa (FAO),,1965,0.40549999475479126
Middle Africa (FAO),,1966,0.40619999170303345
Middle Africa (FAO),,1967,0.41749998927116394
Middle Africa (FAO),,1968,0.39149999618530273
Middle Africa (FAO),,1969,0.41290000081062317
Middle Africa (FAO),,1970,0.3986999988555908
Middle Africa (FAO),,1971,0.39419999718666077
Middle Africa (FAO),,1972,0.39899998903274536
Middle Africa (FAO),,1973,0.37880000472068787
Middle Africa (FAO),,1974,0.3910999894142151
Middle Africa (FAO),,1975,0.40049999952316284
Middle Africa (FAO),,1976,0.30069997906684875
Middle Africa (FAO),,1977,0.2963999807834625
Middle Africa (FAO),,1978,0.29760000109672546
Middle Africa (FAO),,1979,0.2676999866962433
Middle Africa (FAO),,1980,0.3061999976634979
Middle Africa (FAO),,1981,0.2996000051498413
Middle Africa (FAO),,1982,0.3037000000476837
Middle Africa (FAO),,1983,0.22699999809265137
Middle Africa (FAO),,1984,0.3263999819755554
Middle Africa (FAO),,1985,0.27079999446868896
Middle Africa (FAO),,1986,0.3360999822616577
Middle Africa (FAO),,1987,0.2996000051498413
Middle Africa (FAO),,1988,0.3726999759674072
Middle Africa (FAO),,1989,0.3473999798297882
Middle Africa (FAO),,1990,0.3798999786376953
Middle Africa (FAO),,1991,0.36409997940063477
Middle Africa (FAO),,1992,0.3215999901294708
Middle Africa (FAO),,1993,0.296099990606308
Middle Africa (FAO),,1994,0.3252999782562256
Middle Africa (FAO),,1995,0.3303000032901764
Middle Africa (FAO),,1996,0.3549000024795532
Middle Africa (FAO),,1997,0.27959999442100525
Middle Africa (FAO),,1998,0.30239999294281006
Middle Africa (FAO),,1999,0.3100999891757965
Middle Africa (FAO),,2000,0.3260999917984009
Middle Africa (FAO),,2001,0.31189998984336853
Middle Africa (FAO),,2002,0.33899998664855957
Middle Africa (FAO),,2003,0.3215000033378601
Middle Africa (FAO),,2004,0.33309999108314514
Middle Africa (FAO),,2005,0.3434000015258789
Middle Africa (FAO),,2006,0.33660000562667847
Middle Africa (FAO),,2007,0.3610000014305115
Middle Africa (FAO),,2008,0.3346000015735626
Middle Africa (FAO),,2009,0.33059999346733093
Middle Africa (FAO),,2010,0.3360999822616577
Middle Africa (FAO),,2011,0.3434999883174896
Middle Africa (FAO),,2012,0.3393999934196472
Middle Africa (FAO),,2013,0.3351999819278717
Middle Africa (FAO),,2014,0.3172999918460846
Middle Africa (FAO),,2015,0.31369999051094055
Middle Africa (FAO),,2016,0.3199999928474426
Middle Africa (FAO),,2017,0.3245999813079834
Middle Africa (FAO),,2018,0.3197999894618988
Middle Africa (FAO),,2019,0.3146999776363373
Middle Africa (FAO),,2020,0.30959999561309814
Mozambique,MOZ,1961,0.7142999768257141
Mozambique,MOZ,1962,0.7142999768257141
Mozambique,MOZ,1963,0.7142999768257141
Mozambique,MOZ,1964,0.7142999768257141
Mozambique,MOZ,1965,0.7142999768257141
Mozambique,MOZ,1966,0.7142999768257141
Mozambique,MOZ,1967,0.7142999768257141
Mozambique,MOZ,1968,0.7142999768257141
Mozambique,MOZ,1969,0.7142999768257141
Mozambique,MOZ,1970,0.7142999768257141
Mozambique,MOZ,1971,0.7142999768257141
Mozambique,MOZ,1972,0.7142999768257141
Mozambique,MOZ,1973,0.7142999768257141
Mozambique,MOZ,1974,0.7142999768257141
Mozambique,MOZ,1975,0.7142999768257141
Mozambique,MOZ,1976,0.7142999768257141
Mozambique,MOZ,1977,0.7142999768257141
Mozambique,MOZ,1978,0.7142999768257141
Mozambique,MOZ,1979,0.7142999768257141
Mozambique,MOZ,1980,0.7142999768257141
Mozambique,MOZ,1981,0.7142999768257141
Mozambique,MOZ,1982,0.7142999768257141
Mozambique,MOZ,1983,0.7142999768257141
Mozambique,MOZ,1984,0.7142999768257141
Mozambique,MOZ,1985,0.7142999768257141
Mozambique,MOZ,1986,0.7142999768257141
Mozambique,MOZ,1987,0.7142999768257141
Mozambique,MOZ,1988,0.7142999768257141
Mozambique,MOZ,1989,0.7142999768257141
Mozambique,MOZ,1990,0.6279999613761902
Mozambique,MOZ,1991,0.6922999620437622
Mozambique,MOZ,1992,0.6363999843597412
Mozambique,MOZ,1993,0.7142999768257141
Mozambique,MOZ,1994,0.666700005531311
Mozambique,MOZ,1995,0.6922999620437622
Mozambique,MOZ,1996,0.7037000060081482
Mozambique,MOZ,1997,0.7142999768257141
Mozambique,MOZ,1998,0.7102000117301941
Mozambique,MOZ,1999,0.7002999782562256
Mozambique,MOZ,2000,0.5999999642372131
Mozambique,MOZ,2001,0.7102999687194824
Mozambique,MOZ,2002,0.7439000010490417
Mozambique,MOZ,2003,0.786300003528595
Mozambique,MOZ,2004,0.8522999882698059
Mozambique,MOZ,2005,0.8499999642372131
Mozambique,MOZ,2006,0.8536999821662903
Mozambique,MOZ,2007,0.8675000071525574
Mozambique,MOZ,2008,0.8689999580383301
Mozambique,MOZ,2009,0.8705999851226807
Mozambique,MOZ,2010,0.8555999994277954
Mozambique,MOZ,2011,0.8420999646186829
Mozambique,MOZ,2012,0.91839998960495
Mozambique,MOZ,2013,0.9473999738693237
Mozambique,MOZ,2014,0.9315999746322632
Mozambique,MOZ,2015,0.932699978351593
Mozambique,MOZ,2016,0.9375
Mozambique,MOZ,2017,0.9350999593734741
Mozambique,MOZ,2018,0.9157999753952026
Mozambique,MOZ,2019,0.9095999598503113
Mozambique,MOZ,2020,0.9136999845504761
Myanmar,MMR,1961,0.6688999533653259
Myanmar,MMR,1962,0.7293999791145325
Myanmar,MMR,1963,0.6765999794006348
Myanmar,MMR,1964,0.344899982213974
Myanmar,MMR,1965,0.5519999861717224
Myanmar,MMR,1966,0.4380999803543091
Myanmar,MMR,1967,0.5094999670982361
Myanmar,MMR,1968,0.49609997868537903
Myanmar,MMR,1969,0.447299987077713
Myanmar,MMR,1970,0.41849997639656067
Myanmar,MMR,1971,0.4262999892234802
Myanmar,MMR,1972,0.4316999912261963
Myanmar,MMR,1973,0.4399999976158142
Myanmar,MMR,1974,0.4359000027179718
Myanmar,MMR,1975,0.4235000014305115
Myanmar,MMR,1976,0.3807999789714813
Myanmar,MMR,1977,0.37929999828338623
Myanmar,MMR,1978,0.4535999894142151
Myanmar,MMR,1979,0.4165000021457672
Myanmar,MMR,1980,0.45819997787475586
Myanmar,MMR,1981,0.4195999801158905
Myanmar,MMR,1982,0.4496999979019165
Myanmar,MMR,1983,0.4413999915122986
Myanmar,MMR,1984,0.4415999948978424
Myanmar,MMR,1985,0.447299987077713
Myanmar,MMR,1986,0.4666999876499176
Myanmar,MMR,1987,0.49570000171661377
Myanmar,MMR,1988,0.45249998569488525
Myanmar,MMR,1989,0.4684000015258789
Myanmar,MMR,1990,0.41179999709129333
Myanmar,MMR,1991,0.4016000032424927
Myanmar,MMR,1992,0.37070000171661377
Myanmar,MMR,1993,0.38439998030662537
Myanmar,MMR,1994,0.41189998388290405
Myanmar,MMR,1995,0.41189998388290405
Myanmar,MMR,1996,0.42010000348091125
Myanmar,MMR,1997,0.46949997544288635
Myanmar,MMR,1998,0.42010000348091125
Myanmar,MMR,1999,0.4447999894618988
Myanmar,MMR,2000,0.471699982881546
Myanmar,MMR,2001,0.47360000014305115
Myanmar,MMR,2002,0.5559999942779541
Myanmar,MMR,2003,0.5223999619483948
Myanmar,MMR,2004,0.5404999852180481
Myanmar,MMR,2005,0.5490999817848206
Myanmar,MMR,2006,0.564799964427948
Myanmar,MMR,2007,0.633899986743927
Myanmar,MMR,2008,0.6486999988555908
Myanmar,MMR,2009,0.6653000116348267
Myanmar,MMR,2010,0.6680999994277954
Myanmar,MMR,2011,0.6954999566078186
Myanmar,MMR,2012,0.6816999912261963
Myanmar,MMR,2013,0.6901999711990356
Myanmar,MMR,2014,0.7156999707221985
Myanmar,MMR,2015,0.7071999907493591
Myanmar,MMR,2016,0.6923999786376953
Myanmar,MMR,2017,0.6895999908447266
Myanmar,MMR,2018,0.6888999938964844
Myanmar,MMR,2019,0.6865999698638916
Myanmar,MMR,2020,0.7055999636650085
Nepal,NPL,1995,0.125
Nepal,NPL,1996,0.13179999589920044
Nepal,NPL,1997,0.14229999482631683
Nepal,NPL,1998,0.20589999854564667
Nepal,NPL,1999,0.16249999403953552
Nepal,NPL,2000,0.22929999232292175
Nepal,NPL,2001,0.20989999175071716
Nepal,NPL,2002,0.23319999873638153
Nepal,NPL,2003,0.24609999358654022
Nepal,NPL,2004,0.23569999635219574
Nepal,NPL,2005,0.23189999163150787
Nepal,NPL,2006,0.23349998891353607
Nepal,NPL,2007,0.3296999931335449
Nepal,NPL,2008,0.3343999981880188
Nepal,NPL,2009,0.17499999701976776
Nepal,NPL,2010,0.18609999120235443
Nepal,NPL,2011,0.22949999570846558
Nepal,NPL,2012,0.23879998922348022
Nepal,NPL,2013,0.20909999310970306
Nepal,NPL,2014,0.22499999403953552
Nepal,NPL,2015,0.19489999115467072
Nepal,NPL,2016,0.20319999754428864
Nepal,NPL,2017,0.1761000007390976
Nepal,NPL,2018,0.19359999895095825
Nepal,NPL,2019,0.22219999134540558
Nepal,NPL,2020,0.18609999120235443
Net Food Importing Developing Countries (FAO),,1961,0.38519999384880066
Net Food Importing Developing Countries (FAO),,1962,0.33739998936653137
Net Food Importing Developing Countries (FAO),,1963,0.3669999837875366
Net Food Importing Developing Countries (FAO),,1964,0.4068000018596649
Net Food Importing Developing Countries (FAO),,1965,0.36089998483657837
Net Food Importing Developing Countries (FAO),,1966,0.39229997992515564
Net Food Importing Developing Countries (FAO),,1967,0.3659999966621399
Net Food Importing Developing Countries (FAO),,1968,0.39569997787475586
Net Food Importing Developing Countries (FAO),,1969,0.4204999804496765
Net Food Importing Developing Countries (FAO),,1970,0.42329999804496765
Net Food Importing Developing Countries (FAO),,1971,0.41419997811317444
Net Food Importing Developing Countries (FAO),,1972,0.4185999929904938
Net Food Importing Developing Countries (FAO),,1973,0.42890000343322754
Net Food Importing Developing Countries (FAO),,1974,0.4016000032424927
Net Food Importing Developing Countries (FAO),,1975,0.4341999888420105
Net Food Importing Developing Countries (FAO),,1976,0.40149998664855957
Net Food Importing Developing Countries (FAO),,1977,0.42890000343322754
Net Food Importing Developing Countries (FAO),,1978,0.3747999966144562
Net Food Importing Developing Countries (FAO),,1979,0.399399995803833
Net Food Importing Developing Countries (FAO),,1980,0.3985999822616577
Net Food Importing Developing Countries (FAO),,1981,0.4253000020980835
Net Food Importing Developing Countries (FAO),,1982,0.3953999876976013
Net Food Importing Developing Countries (FAO),,1983,0.3902999758720398
Net Food Importing Developing Countries (FAO),,1984,0.3601999878883362
Net Food Importing Developing Countries (FAO),,1985,0.4050000011920929
Net Food Importing Developing Countries (FAO),,1986,0.42829999327659607
Net Food Importing Developing Countries (FAO),,1987,0.43629997968673706
Net Food Importing Developing Countries (FAO),,1988,0.4088999927043915
Net Food Importing Developing Countries (FAO),,1989,0.4278999865055084
Net Food Importing Developing Countries (FAO),,1990,0.41029998660087585
Net Food Importing Developing Countries (FAO),,1991,0.4172999858856201
Net Food Importing Developing Countries (FAO),,1992,0.4544999897480011
Net Food Importing Developing Countries (FAO),,1993,0.4077000021934509
Net Food Importing Developing Countries (FAO),,1994,0.4554999768733978
Net Food Importing Developing Countries (FAO),,1995,0.44739997386932373
Net Food Importing Developing Countries (FAO),,1996,0.4949999749660492
Net Food Importing Developing Countries (FAO),,1997,0.492499977350235
Net Food Importing Developing Countries (FAO),,1998,0.4940999746322632
Net Food Importing Developing Countries (FAO),,1999,0.5353999733924866
Net Food Importing Developing Countries (FAO),,2000,0.5414999723434448
Net Food Importing Developing Countries (FAO),,2001,0.5435999631881714
Net Food Importing Developing Countries (FAO),,2002,0.5566999912261963
Net Food Importing Developing Countries (FAO),,2003,0.47599998116493225
Net Food Importing Developing Countries (FAO),,2004,0.4745999872684479
